cdd,Year,cwd,fd,gslend,gslstart,hd30,hi35,hurs,id,pr,r20mm,rx1day,tas,tasmax,tasmin,tnn,txx,wsdi,gsl
49.22402542372881,1950,29.274274364406775,28.153244173728815,313.5620392468842,63.17254120148857,7.825754766949151,1.5696504237288136,71.41283633474576,336.8467399364407,1206.4069332627118,9.402335805084746,44.400818326271185,17.120590572033898,17.120590572033898,17.120590572033898,4.235286016949153,26.313000529661018,3.6177118644067794,250.3894980453956
47.71213453389831,1951,28.65320180084746,26.110034427966102,314.43490190880175,63.445287234042546,8.995757415254236,1.8917108050847455,72.02521451271186,338.88997351694917,1236.1197722457628,9.857857521186443,44.66267743644068,17.314814618644068,17.314814618644068,17.314814618644068,6.054557733050848,26.519589512711864,2.1593061440677968,250.9896146747592
50.857997881355935,1952,30.551242055084742,30.545985169491527,313.7864270557029,66.03406590486314,8.922772775423729,1.964825211864407,71.56971398305085,335.45400953389833,1217.7062605932203,9.61656779661017,44.02923463983051,17.2929343220339,17.2929343220339,17.2929343220339,6.438448093220338,26.794494173728815,4.822934322033898,247.75236115083976
47.62349576271187,1953,29.46060646186441,29.34229343220339,313.4812380699894,64.41346879150066,8.457094809322033,2.028196504237288,72.40637447033899,335.6577092161017,1258.7145895127117,10.397526483050846,46.97413135593221,17.24100370762712,17.24100370762712,17.24100370762712,5.656207627118644,26.531181144067798,2.4104740466101697,249.06776927848873
51.30056144067797,1954,28.816930614406782,29.896099046610164,314.73286396181385,66.15212346993081,9.241456567796611,2.0871716101694915,71.58129766949152,335.10390625,1199.2342796610171,9.34552436440678,45.317105402542374,17.054422669491526,17.054422669491526,17.054422669491526,4.731684322033898,26.425918961864408,2.021872351694915,248.58074049188303
51.57212923728814,1955,29.5178125,28.56223781779661,313.81092523860025,63.04660457690261,9.127688029661018,1.7967478813559323,71.53409957627119,336.4377833686441,1203.1753919491525,9.644255826271186,44.44143538135594,17.18265095338983,17.18265095338983,17.18265095338983,5.922743644067796,26.385447563559325,2.7779290254237288,250.76432066169764
53.9900873940678,1956,29.057356991525424,33.819165783898306,313.06255437665783,64.86484445626164,9.072629766949152,1.698252118644068,71.21766154661017,332.18083686440673,1205.0152780720337,9.672391419491525,44.80746822033898,16.729239936440678,16.729239936440678,16.729239936440678,3.812092161016949,26.410354872881356,1.3819014830508474,248.1977099203962
46.541837923728814,1957,27.547232521186437,27.638363347457624,314.0972216330859,62.074269363854135,9.172852224576271,2.367298728813559,72.06415254237288,337.3616393008474,1210.1811069915254,10.016268538135595,47.61610699152542,17.309573622881356,17.309573622881356,17.309573622881356,5.697579449152543,26.84460275423729,3.048397775423729,252.02295226923175
52.06162341101695,1958,27.180987817796613,27.900884533898303,314.08724284199366,61.86326856534469,11.393853283898306,2.811938559322034,71.29378972457627,337.0991340042373,1198.137431144068,9.995238347457626,45.91513241525424,17.514939088983052,17.514939088983052,17.514939088983052,6.147719809322034,26.90282838983051,5.4995656779661015,252.22397427664896
48.61366525423729,1959,25.991686970338982,27.152420550847456,313.7811267232238,62.76440362087326,10.080240995762711,2.3289486228813563,71.54830773305086,337.84758209745763,1173.8408739406782,9.57680349576271,45.17833421610169,17.39700741525424,17.39700741525424,17.39700741525424,5.8268802966101685,26.680365466101694,1.9874390889830507,251.01672310235054
48.98454184322034,1960,26.39970338983051,26.53295286016949,316.7032582184517,61.316449294649985,10.573691737288135,2.6273437499999996,71.79828389830507,339.4670497881356,1217.5892558262713,9.80037341101695,45.96087129237288,17.468797669491526,17.468797669491526,17.468797669491526,5.627571504237288,26.5631938559322,3.1695683262711865,255.3868089238017
48.94024099576272,1961,27.93903601694915,25.028170021186444,315.9637354188759,62.00576289207868,10.101575741525425,2.5399152542372883,71.52549788135592,339.9718273305085,1198.5575556144067,9.646440677966101,45.800172139830515,17.544165783898304,17.544165783898304,17.544165783898304,5.802322563559322,26.751144067796613,3.9027727754237285,253.95797252679722
51.3486811440678,1962,27.86417108050847,28.97704978813559,313.96098356309653,63.57741498405951,9.974647775423728,2.5509878177966097,71.42528601694916,336.0229581567796,1208.035225105932,9.750243644067798,45.32487288135593,17.25796875,17.25796875,17.25796875,5.670299258474576,26.339345868644067,1.83229343220339,250.38356857903702
45.97672404661017,1963,28.753241525423725,32.078863877118636,315.92102598091196,64.55191970220686,10.232123940677965,2.5227966101694914,72.06814618644069,332.92115730932204,1241.9822854872882,10.049475635593218,46.65648569915254,17.224226694915256,17.224226694915256,17.224226694915256,4.639401483050847,26.688019067796606,3.3211334745762713,251.3691062787051
52.012129237288136,1964,26.865659427966104,31.06766419491526,314.7100530503979,65.50099547511311,10.687929025423728,2.202709216101695,71.48197563559322,334.9323225635593,1181.3583209745761,9.62630031779661,46.0001218220339,17.18690413135593,17.18690413135593,17.18690413135593,5.141739936440678,26.48707627118644,3.2219703389830507,249.2090575752848
50.0882282838983,1965,27.193527542372884,30.54015095338983,313.94087728597935,64.54077476038339,10.35245497881356,1.9540572033898307,71.25204184322033,334.45985169491524,1180.2000105932204,9.267714512711864,45.0099126059322,17.093077330508475,17.093077330508475,17.093077330508475,5.529671610169491,26.347738347457625,2.9750900423728814,249.40010252559597
47.6305720338983,1966,26.425990466101695,26.813829449152543,313.9097295864263,60.35260638297873,11.360248940677966,2.3488268008474575,71.53273569915254,338.18618379237284,1220.9556461864406,9.858890360169493,44.93900953389831,17.494075741525425,17.494075741525425,17.494075741525425,5.5524179025423726,26.533222987288134,5.590799788135594,253.55712320344756
43.137513241525426,1967,27.605993114406782,27.87092690677966,315.37132290562033,62.30952634379989,9.291445974576272,2.2588241525423727,72.03412341101695,337.1290969279661,1210.1326483050846,9.736777012711864,45.950799788135605,17.262783368644065,17.262783368644065,17.262783368644065,4.763021716101695,26.418072033898305,1.3832229872881356,253.06179656182044
47.167942266949154,1968,27.551742584745764,29.289997351694915,315.5246845174973,63.27063761955367,9.393625529661017,2.1293299788135593,71.97554555084747,336.70999470338984,1212.2163056144066,9.733723516949153,45.32948887711864,17.252280190677965,17.252280190677965,17.252280190677965,4.804962923728814,26.714732521186445,3.248222987288136,252.25404689794362
47.559422669491525,1969,26.978530190677965,31.123072033898307,314.9554109225875,64.38633288948068,11.627462923728814,3.3211758474576265,72.17261387711864,333.876935911017,1221.499192266949,9.965527012711865,47.26422139830509,17.33002118644068,17.33002118644068,17.33002118644068,5.282078919491525,26.818156779661013,3.911345338983051,250.5690780331068
48.35790519067797,1970,27.704327330508477,28.443050847457624,314.7692762460233,63.89404730268404,10.6579343220339,2.819623940677966,71.71800582627118,336.5569703389831,1229.762431144068,10.020598516949152,46.56353813559321,17.4275873940678,17.4275873940678,17.4275873940678,5.8127383474576275,26.59392213983051,2.5334110169491524,250.87522894333927
44.565500529661016,1971,28.155696504237284,26.165836864406778,314.0176670201485,61.36298511430091,9.598384533898304,1.950071504237288,71.61419491525425,338.834189618644,1221.646591631356,9.73712658898305,45.50925847457627,17.26435911016949,17.26435911016949,17.26435911016949,5.827338453389832,26.546938559322037,1.8200344279661016,252.6546819058476
42.22214247881356,1972,28.882383474576272,27.285074152542375,313.4363942690369,63.05594889539527,10.367396716101695,2.793416313559322,72.67186970338983,338.71492055084747,1302.7042981991526,10.487947563559322,47.484650423728816,17.31360434322034,17.31360434322034,17.31360434322034,5.402123940677965,26.60561970338983,2.8808342161016944,250.38044537364163
48.6436467161017,1973,28.776207627118644,27.69800847457627,311.5497720042418,62.688401595744686,12.316276483050848,3.4764989406779656,71.49244968220339,337.3019862288135,1247.5655667372882,10.409438559322034,47.13773305084745,17.509451800847458,17.509451800847458,17.509451800847458,5.619255826271186,27.02891154661017,3.7532812499999997,248.8613704084971
47.33839247881357,1974,27.497537076271186,24.036800847457624,314.1090241315301,61.19354144527099,9.32853813559322,2.059467690677966,72.10941207627118,340.96320444915256,1243.1856461864406,9.92323622881356,46.755471398305076,17.24877913135593,17.24877913135593,17.24877913135593,6.682206038135594,26.3197748940678,1.2734083686440678,252.91548268625908
46.93882944915255,1975,28.19487023305085,25.42210805084746,313.8134278897137,60.94817794352691,9.695095338983052,2.4466737288135594,71.89461864406779,339.5779131355933,1238.7163665254238,10.190754766949151,46.99257680084746,17.409912605932202,17.409912605932202,17.409912605932202,6.482770127118645,26.56936970338983,2.516520127118644,252.8652499461868
44.50479872881356,1976,27.407033898305084,30.205148305084748,312.6578207847296,63.99266081871345,9.23576006355932,1.9653998940677968,72.36009533898304,335.7948463983051,1204.1683554025421,9.305712394067795,43.80423463983051,17.002028601694917,17.002028601694917,17.002028601694917,5.365421080508475,26.221700211864405,1.47265625,248.66515996601615
46.48060911016949,1977,27.082028601694915,26.402547669491526,314.24735754041876,60.87667640807651,10.805198622881356,2.925942796610169,72.13595868644067,338.5974655720339,1201.1585752118644,9.480643538135594,45.00608315677966,17.51932997881356,17.51932997881356,17.51932997881356,5.983948622881356,26.63626588983051,3.2272033898305086,253.37068113234224
48.68698093220338,1978,28.449094279661015,27.014512711864402,313.56891096979325,63.05796866702071,10.236371822033899,2.8164989406779664,72.39043167372881,337.98548728813563,1252.6419173728816,10.198328919491525,47.34451800847457,17.308585805084743,17.308585805084743,17.308585805084743,5.305677966101696,26.551340042372882,2.323609639830509,250.51094230277255
45.007304025423736,1979,26.83479078389831,27.239229343220334,313.1729888712241,64.1731878658861,11.517592690677967,3.840338983050847,72.28881620762711,337.7607944915254,1261.0359984110169,10.429658368644068,48.7013718220339,17.53533633474576,17.53533633474576,17.53533633474576,5.307643008474576,26.69787870762712,3.383591101694915,248.99980100533799
48.78053230932203,1980,27.96572033898305,30.124796080508478,314.6957816640169,65.707016985138,12.406173199152542,3.8698172669491524,72.1725847457627,335.8752092161017,1229.5090836864408,9.860307203389832,46.22148305084746,17.43260063559322,17.43260063559322,17.43260063559322,5.626109639830509,26.875667372881352,2.7732335805084745,248.9887646788789
46.97415783898305,1981,28.635487288135593,27.961689618644066,313.5369872813991,63.579415825809875,11.14225370762712,3.1621875000000004,72.15020127118645,337.03831832627117,1255.937815148305,10.038985699152544,45.44478019067796,17.57502648305085,17.57502648305085,17.57502648305085,6.277256355932203,26.88613877118644,2.59609375,249.95757145558923
44.96445444915254,1982,28.184253177966102,27.177531779661017,314.4206889242184,63.44750598882087,10.902240466101695,3.0710566737288127,72.32960275423729,337.82248675847455,1210.582873411017,9.482386122881357,45.60946504237288,17.509790783898307,17.509790783898307,17.509790783898307,5.91385593220339,26.70663930084746,2.321904131355932,250.97318293539752
49.04539459745764,1983,28.779671610169494,26.598209745762713,314.791648118707,61.925770561618315,13.407537076271186,4.616173199152542,71.62809586864407,338.4018034957627,1196.0405720338983,9.355105932203392,46.300172139830515,17.773471927966103,17.773471927966103,17.773471927966103,6.328103813559322,27.298601694915252,7.074719279661017,252.86587755708865
51.17693326271186,1984,28.49505031779661,28.275360169491528,315.6027053524112,64.41394527098831,11.303927436440677,2.4724735169491527,71.84157838983052,337.72464777542376,1212.7919385593218,9.379941737288137,45.81698887711864,17.37177436440678,17.37177436440678,17.37177436440678,6.501363877118645,26.737677436440677,2.3488930084745765,251.18876008142288
48.50801377118644,1985,28.57901483050847,30.300873940677967,313.303476417594,64.99652486040947,10.846276483050845,2.6158289194915256,72.06580773305085,334.69914459745763,1226.6094570974576,9.538906249999998,45.8281779661017,17.275460805084744,17.275460805084744,17.275460805084744,4.50708686440678,26.722417902542375,2.499507415254237,248.30695155718456
46.48987288135593,1986,27.911634004237285,28.35634798728814,314.0482299947006,63.16175891431613,11.538479872881357,3.276578389830508,72.07175582627117,336.6436652542373,1224.8448358050846,9.866334745762712,47.235444915254234,17.43682733050847,17.43682733050847,17.43682733050847,5.730701800847457,26.69227224576271,2.239811970338983,250.88647108038447
47.2878654661017,1987,27.244388241525424,29.17363347457627,313.27492315845257,64.25199308142629,14.08040254237288,4.719973516949152,71.67281249999999,335.82639300847455,1211.2426006355931,9.986493644067796,48.16145921610169,17.66445444915254,17.66445444915254,17.66445444915254,4.842648305084745,27.22232256355932,8.848564618644067,249.02293007702627
46.756411546610174,1988,27.992012711864405,26.970725635593222,314.0440222575517,61.747328730748805,13.117849576271187,4.404340572033899,71.90754237288135,339.0292717161016,1265.9622960805086,10.464028072033898,50.54292108050847,17.777145127118644,17.777145127118644,17.777145127118644,6.65292372881356,27.485360169491525,4.128871822033898,252.29669352680293
49.68673993644068,1989,25.898577860169496,23.145569385593223,314.18744833068365,61.14951582867784,11.250092690677965,3.1725582627118647,71.63012976694915,341.85442002118646,1182.4618140889831,9.539499470338983,48.96540519067796,17.778501059322032,17.778501059322032,17.778501059322032,6.330834216101695,26.883556673728812,5.068723516949152,253.03793250200582
48.718824152542375,1990,26.044062500000003,21.372415254237286,314.3650635930048,57.4919378816034,13.026649894067798,3.918990995762712,71.46529661016949,343.6275741525424,1191.3752012711864,9.462886652542373,46.2034375,18.043922139830507,18.043922139830507,18.043922139830507,6.890532309322033,26.946604872881355,8.157213983050847,256.87312571140137
48.020418432203385,1991,26.436581038135593,26.123832097457626,312.4899125596184,60.41285106382979,11.84416313559322,3.67921875,72.13582627118645,338.8761573093221,1179.2781223516947,9.63914194915254,46.76532574152542,17.681435381355932,17.681435381355932,17.681435381355932,5.834245233050847,26.997407309322032,3.4061255296610167,252.0770614957886
47.67081038135593,1992,25.588204449152542,26.146591631355932,315.1292342342342,64.48556914893616,11.545942796610168,3.3058951271186445,71.31167637711864,339.8534136652542,1137.6890810381358,8.963569915254238,45.714073093220335,17.5815280720339,17.5815280720339,17.5815280720339,6.645325741525424,27.02885063559322,3.2707123940677962,250.64366508529804
48.89381620762712,1993,26.13009004237288,28.045039724576274,311.84172496025434,62.75150252190072,12.510527012711865,3.9097298728813557,71.44580773305084,336.95495762711863,1181.5498543432204,9.610389300847459,47.357166313559325,17.582926377118646,17.582926377118646,17.582926377118646,5.9484375,26.735842161016947,3.0061705508474574,249.09022243835363
47.86594279661016,1994,27.050749470338985,24.389332627118645,315.1612089077413,60.01157112526539,12.355556144067798,3.5678893008474573,71.38579449152543,340.6106673728813,1178.0319332627118,9.499764300847458,46.77073358050848,17.956106991525427,17.956106991525427,17.956106991525427,6.16541843220339,27.394134004237287,5.446215572033898,255.1496377824759
48.02501059322034,1995,26.54048463983051,25.735722987288135,313.2941467938527,60.65259760956176,12.985402542372881,4.378776483050848,71.34812764830508,339.2642823093221,1225.347280190678,10.641302966101694,50.33970338983052,17.919790783898307,17.919790783898307,17.919790783898307,6.670264830508474,27.25879237288136,3.168297139830509,252.64154918429094
46.555746822033896,1996,24.834928495762714,29.684870233050848,317.2372083775186,64.46474634794157,12.215479343220338,3.8696689618644067,71.87558262711865,336.315124470339,1220.4160460805085,10.25447563559322,49.16893273305085,17.536101694915253,17.536101694915253,17.536101694915253,5.538188559322035,26.863506355932206,1.2829131355932206,252.772462029577
47.45508474576271,1997,24.912145127118645,25.930248940677966,312.59042395336513,62.96710721868365,12.372073622881356,4.025095338983051,71.45777277542372,339.06975900423726,1187.1276774364408,10.04219809322034,48.3161281779661,17.868840042372877,17.868840042372877,17.868840042372877,6.262672139830508,27.228723516949152,6.030728283898305,249.62331673468148
49.95703654661017,1998,25.553222987288137,25.619851694915255,313.748969263381,58.90999734466278,16.696620762711863,8.079144597457626,71.43756355932203,339.38015360169493,1244.966686970339,11.00117849576271,51.80290783898306,18.249478283898306,18.249478283898306,18.249478283898306,6.716536016949153,27.875137711864404,14.94694120762712,254.83897191871824
49.58825741525424,1999,27.341242055084745,24.20377118644068,313.96120031796505,59.20274488983276,12.753130296610172,3.8176297669491523,71.41017743644068,340.79624205508475,1240.9990413135592,10.301620762711863,49.11069650423729,18.045124470338983,18.045124470338983,18.045124470338983,6.262661546610169,27.38858845338983,3.2032600635593216,254.7584554281323
52.48551377118644,2000,25.3977780720339,23.13618379237288,318.8200662602703,62.164156050955405,12.424917902542372,3.6536334745762713,70.84019862288135,342.86380826271187,1165.457468220339,9.624131355932203,46.604774894067795,18.009735169491524,18.009735169491524,18.009735169491524,6.401332097457627,27.342473516949152,3.1392266949152545,256.6559102093149
50.31476165254237,2001,25.50612288135593,25.558143538135592,314.7838430956798,58.72670647558387,13.299997351694916,4.429274364406781,71.23685381355932,339.441875,1158.6345206567794,9.27070974576271,44.67668432203389,18.0803469279661,18.0803469279661,18.0803469279661,6.163736758474576,27.40971663135593,3.5326694915254238,256.05713662009595
49.633784427966106,2002,25.36399099576271,23.311692266949155,313.22981981981985,57.630855018587354,14.552200741525423,5.082325211864407,70.89421345338982,341.6882944915254,1172.372936970339,9.876641949152544,46.80003177966102,18.226861758474577,18.226861758474577,18.226861758474577,6.2108712923728815,27.580969279661016,5.742542372881356,255.5989648012325
48.78092955508475,2003,25.360783898305083,26.42632415254237,313.5594011658718,62.222419012214544,14.529769597457626,5.315013241525424,70.87971663135593,338.5736811440678,1157.948397775424,9.74198093220339,47.17097457627118,18.153265360169495,18.153265360169495,18.153265360169495,6.012330508474576,27.732394067796612,7.730749470338982,251.33698215365726
49.926999470338984,2004,24.608138241525424,25.112036546610167,316.55703497615264,59.38443589062914,13.745362817796611,4.609041313559321,70.94384533898304,340.88796610169493,1174.4180402542372,9.651567796610168,49.98823622881356,18.085389300847456,18.085389300847456,18.085389300847456,6.642470868644068,27.247476165254238,4.418935381355933,257.1725990855235
48.458392478813565,2005,24.628040254237288,26.802936970338987,314.8195416004239,59.39109607218684,15.293591101694915,5.838527542372881,70.76844809322033,338.1970736228813,1178.7914539194915,10.07222722457627,48.8029343220339,18.142266949152543,18.142266949152543,18.142266949152543,6.476636652542374,27.699046610169493,9.718074682203389,255.4284455282371
46.81402277542373,2006,25.691922669491525,25.582939618644065,317.09640964493906,62.02204672152907,14.669110169491525,5.153742055084745,71.09897775423728,339.4170789194916,1202.6439909957628,10.135860699152541,47.892036546610164,18.22585275423729,18.22585275423729,18.22585275423729,5.5132627118644075,27.685913665254237,7.768802966101695,255.07436292340998
50.97247086864407,2007,25.11963718220339,21.31164724576271,314.2293243243243,54.99086783439491,14.679615995762715,5.342889300847458,70.55438294491526,343.6883712923729,1214.920625,10.715693855932203,50.15143008474576,18.349353813559322,18.349353813559322,18.349353813559322,7.018945974576271,27.80124470338983,9.777306673728814,259.2384564899294
51.603813559322035,2008,24.753138241525424,21.749745762711868,316.9402729199788,58.80190021231422,13.28379502118644,3.898204449152542,70.57540254237287,344.2502542372881,1213.7087208686444,10.671175847457627,51.37128707627118,18.178943326271188,18.178943326271188,18.178943326271188,6.531766419491525,27.240373411016947,4.833477224576271,258.13837270766453
48.00820444915254,2009,23.878244173728813,23.45522775423729,313.8650105988341,60.649160913436006,14.539486228813558,5.343318326271187,70.74588718220338,341.54476959745756,1177.205280720339,9.718914194915255,48.411610169491524,18.27271716101695,18.27271716101695,18.27271716101695,6.381302966101695,27.320884533898305,9.366046080508475,253.2158496853981
48.66953919491525,2010,26.165566737288138,26.748900953389832,315.40365924748284,59.487183510638296,17.41443061440678,8.470233050847456,71.21315148305085,338.2511334745762,1297.952060381356,11.928389830508474,54.93136917372882,18.37210805084746,18.37210805084746,18.37210805084746,5.96083686440678,28.143840042372883,20.255937499999998,255.91647573684455
48.33298199152543,2011,25.294867584745763,24.244282309322035,315.1047270800212,61.606855095541405,13.704965572033897,4.923151483050847,70.96344014830508,340.7557362288136,1222.974314088983,10.68260593220339,50.601689618644066,18.144038665254236,18.144038665254236,18.144038665254236,6.579014830508474,27.546345338983052,5.370119173728813,253.4978719844798
49.6053813559322,2012,24.80440677966102,26.176935911016944,316.903918918919,61.79091923485654,15.050738877118643,5.206324152542373,70.52442796610171,339.82305879237293,1225.2028522245764,10.405108580508475,50.182984639830515,18.21630031779661,18.21630031779661,18.21630031779661,5.4396371822033895,27.90328389830508,7.8100344279661025,255.11299968406243
48.81439618644067,2013,24.663278601694916,24.708588453389833,316.0866030736619,60.80313678618858,14.777404661016948,5.612886652542373,70.81238347457627,340.2914327330509,1207.6434957627118,10.607526483050847,49.44067002118645,18.28135593220339,18.28135593220339,18.28135593220339,6.7891340042372885,27.680961334745763,10.241837923728813,255.2834662874733
49.088125000000005,2014,23.495709745762714,19.900275423728814,315.71142819289884,57.15562101910828,15.449022775423728,6.507153072033899,70.9597590042373,345.09974841101695,1202.7633183262712,10.442783368644069,50.89168697033899,18.479110169491523,18.479110169491523,18.479110169491523,6.6274020127118645,27.594650423728815,10.061403601694915,258.5558071737905
48.76394862288135,2015,23.051506885593216,19.635582627118644,315.49992845786966,60.13861207125765,17.575455508474576,7.35479343220339,70.14259533898304,345.3644332627119,1145.0985381355933,9.90474841101695,50.68591366525424,18.666536016949152,18.666536016949152,18.666536016949152,7.162290783898306,28.060905720338983,23.73970868644068,255.361316386612
50.48831038135593,2016,23.881477754237284,21.892960805084748,314.9518918918919,57.39690817409767,17.894719279661018,8.674075741525424,70.57394862288135,344.1070497881355,1211.5833183262712,10.825998411016947,54.552576800847454,18.7034030720339,18.7034030720339,18.7034030720339,6.4480481991525425,28.09974576271187,28.230778601694915,257.5549837177942
48.399065148305084,2017,23.526869703389828,22.320940148305084,316.04336777954427,60.52262473460722,16.462799258474575,7.339745762711865,70.29431408898306,342.6790704449152,1241.4383315677965,11.080010593220338,56.7286811440678,18.564634533898303,18.564634533898303,18.564634533898303,6.366927966101695,27.959200211864406,17.269528601694915,255.52074304493703
45.341753177966105,2018,24.87087394067797,23.56467690677966,316.35758876523585,58.3992936802974,15.251991525423728,5.980746822033898,70.77345868644068,341.4353098516949,1213.579406779661,10.923771186440678,50.97750529661017,18.60671875,18.60671875,18.60671875,6.925911016949153,27.786202330508473,18.017706567796612,257.95829508493847
47.896581038135594,2019,24.047192796610172,20.271072563559326,316.8404557498675,59.74019143844722,17.809896716101697,8.602465572033898,70.26814883474577,344.7289539194915,1208.7511334745761,10.683826800847458,53.49079184322034,18.781655190677967,18.781655190677967,18.781655190677967,7.820317796610168,28.1848781779661,24.08016154661017,257.1002643114203
50.244989406779666,2020,22.62611228813559,17.94,317.76174350821407,59.970676572035025,17.34608050847458,8.571721398305085,70.31172934322034,348.05999735169485,1233.5590810381354,11.629915254237288,56.93743644067797,18.80628972457627,18.80628972457627,18.80628972457627,8.261244703389831,28.026069915254237,25.707253707627117,257.79106693617905
51.8045842161017,2021,21.57253707627119,22.004745762711863,317.79246952835194,58.10858585858586,17.465672669491525,7.305828919491526,69.85031779661017,342.99527542372886,1174.0739962923728,10.950918961864406,53.32510858050847,18.600828919491523,18.600828919491523,18.600828919491523,6.7429210805084745,28.19234904661017,23.85650688559322,259.6838836697661
50.72539724576272,2022,21.667767478813555,21.765264830508475,317.53104663487017,57.95368532767312,15.408980402542374,6.302730402542373,69.89972457627118,343.23473781779666,1186.3762288135595,11.238445444915254,53.4419968220339,18.64372881355932,18.64372881355932,18.64372881355932,7.38646186440678,28.062971398305084,19.079261122881356,259.57736130719707
